CustomerID,Recency,Frequency,Monetary,Coupon_Ratio,Tenure_Months,Avg_Order_Value,Purchase_Interval,Orders_last_30d,Spend_last_30d,Active_30d,Cluster,Churn
13455,119,19,3317.45,0.3333333333333333,38,174.60263157894735,60.88,0.0,0.0,0,1,1
13458,105,29,4188.62,0.367816091954023,33,144.4351724137931,34.63862068965518,0.0,0.0,0,5,1
13468,20,38,9515.16,0.3037974683544304,33,250.39894736842103,26.434736842105263,5.0,1162.39,1,5,0
13473,126,3,606.6800000000001,0.2307692307692307,5,202.2266666666667,50.73333333333334,0.0,0.0,0,1,1
13481,291,1,15.28,0.0,6,15.28,182.64,0.0,0.0,0,0,1
13487,173,3,370.91,0.7272727272727273,6,123.63666666666668,60.88,0.0,0.0,0,3,1
13488,12,76,12528.78,0.3355704697986577,22,164.85236842105263,8.811578947368423,25.0,3908.7,1,6,0
13491,20,22,4533.73,0.4047619047619047,16,206.07863636363635,22.13818181818182,5.0,977.93,1,5,0
13494,26,10,1227.47,0.3888888888888889,33,122.747,100.452,10.0,1227.47,1,1,0
13495,210,12,2106.64,0.4615384615384615,25,175.5533333333333,63.41666666666666,0.0,0.0,0,0,1
13496,194,11,1635.14,0.2962962962962963,21,148.64909090909092,58.11272727272728,0.0,0.0,0,0,1
13497,301,8,1002.28,0.4,22,125.285,83.71000000000001,0.0,0.0,0,0,1
13502,97,1,140.27,0.75,32,140.27,974.08,0.0,0.0,0,3,1
13506,30,21,3967.35,0.2413793103448276,30,188.92142857142855,43.48571428571429,2.0,411.1,1,1,0
13520,101,20,3973.65,0.3548387096774194,19,198.6825,28.918,0.0,0.0,0,5,1
13523,270,12,1760.67,0.2333333333333333,13,146.7225,32.97666666666667,0.0,0.0,0,0,1
13527,115,1,71.95,0.8,44,71.95,1339.36,0.0,0.0,0,3,1
13531,269,4,6646.27,0.3333333333333333,48,1661.5675,365.28,0.0,0.0,0,0,1
13534,48,23,3961.93,0.25,20,172.25782608695653,26.469565217391303,0.0,0.0,0,5,0
13538,45,1,35.57,0.0,32,35.57,974.08,0.0,0.0,0,1,0
13539,13,8,1250.05,0.3636363636363636,24,156.25625,91.32,8.0,1250.05,1,1,0
13551,77,3,1065.19,0.25,46,355.06333333333333,466.7466666666666,0.0,0.0,0,1,0
13552,45,3,335.97,0.25,50,111.99,507.3333333333333,0.0,0.0,0,1,0
13564,174,40,8097.389999999999,0.3048780487804878,26,202.43475,19.786,0.0,0.0,0,5,1
13565,143,8,1035.58,0.2307692307692307,8,129.4475,30.44,0.0,0.0,0,1,1
13569,286,10,1963.09,0.4166666666666667,14,196.309,42.616,0.0,0.0,0,0,1
13576,18,15,2194.21,0.3235294117647059,23,146.28066666666666,46.67466666666667,4.0,550.0699999999999,1,1,0
13579,305,5,540.04,0.2222222222222222,49,108.008,298.312,0.0,0.0,0,0,1
13581,13,5,973.57,0.1,47,194.714,286.136,5.0,973.57,1,1,0
13584,3,16,3020.84,0.375,35,188.8025,66.5875,16.0,3020.84,1,5,0
13593,147,12,2714.11,0.358974358974359,28,226.17583333333332,71.02666666666667,0.0,0.0,0,1,1
13599,119,17,1912.52,0.3,46,112.50117647058823,82.36705882352942,0.0,0.0,0,1,1
13600,30,13,2904.2200000000003,0.0526315789473684,13,223.40153846153848,30.44,13.0,2904.22,1,1,0
13606,26,3,381.87,0.0,28,127.29,284.1066666666667,3.0,381.87,1,1,0
13611,212,4,1193.79,0.3333333333333333,5,298.4475,38.05,0.0,0.0,0,0,1
13614,126,6,624.25,0.4444444444444444,20,104.04166666666669,101.46666666666668,0.0,0.0,0,1,1
13615,35,12,2077.94,0.2916666666666667,11,173.16166666666666,27.903333333333336,0.0,0.0,0,1,0
13627,190,14,2001.2,0.15,49,142.94285714285715,106.54,0.0,0.0,0,0,1
13629,22,5,1140.5,0.125,22,228.1,133.936,4.0,1072.58,1,1,0
13634,117,9,1302.55,0.2368421052631578,21,144.72777777777776,71.02666666666667,0.0,0.0,0,1,1
13649,269,6,723.08,0.0666666666666666,34,120.51333333333334,172.49333333333334,0.0,0.0,0,0,1
13652,303,5,518.8,0.3888888888888889,35,103.76,213.08,0.0,0.0,0,0,1
13656,154,9,2206.58,0.3225806451612903,44,245.17555555555555,148.8177777777778,0.0,0.0,0,1,1
13659,86,32,4578.44,0.2419354838709677,8,143.07625,7.61,0.0,0.0,0,5,0
13668,13,31,4880.33,0.2950819672131147,15,157.43,14.729032258064516,11.0,2010.49,1,5,0
13672,135,3,266.12,0.1666666666666666,45,88.70666666666666,456.6,0.0,0.0,0,1,1
13680,152,44,6605.67,0.3956043956043956,34,150.12886363636363,23.521818181818183,0.0,0.0,0,5,1
13693,105,1,62.35,0.75,3,62.35,91.32,0.0,0.0,0,3,1
13694,12,37,6245.1900000000005,0.2403846153846154,44,168.78891891891894,36.19891891891892,5.0,959.38,1,5,0
13700,117,14,1489.38,0.3461538461538461,42,106.38428571428572,91.32,0.0,0.0,0,1,1
13703,70,1,257.99,0.0,18,257.99,547.9200000000001,0.0,0.0,0,1,0
13705,363,7,1342.71,0.4,39,191.81571428571428,169.59428571428572,0.0,0.0,0,0,1
13707,42,23,4346.02,0.28125,28,188.95739130434785,37.05739130434783,0.0,0.0,0,5,0
13709,41,19,2823.63,0.3225806451612903,22,148.6121052631579,35.24631578947369,0.0,0.0,0,1,0
13715,153,48,7770.69,0.41,23,161.889375,14.585833333333332,0.0,0.0,0,5,1
13725,9,30,5001.91,0.2439024390243902,48,166.73033333333333,48.704,30.0,5001.91,1,5,0
13728,20,5,1021.4,0.1111111111111111,2,204.28,12.176,5.0,1021.4,1,1,0
13742,82,42,9095.31,0.3333333333333333,6,216.555,4.348571428571429,0.0,0.0,0,5,0
13747,363,1,160.21,0.0,21,160.21,639.24,0.0,0.0,0,0,1
13748,365,1,7.74,0.0,30,7.74,913.2,0.0,0.0,0,0,1
13750,152,1,8.79,0.0,20,8.79,608.8000000000001,0.0,0.0,0,1,1
13754,59,5,1021.57,0.125,7,204.314,42.616,0.0,0.0,0,1,0
13756,202,8,1785.41,0.125,6,223.17625,22.83,0.0,0.0,0,0,1
13758,146,18,2302.93,0.2121212121212121,46,127.94055555555556,77.7911111111111,0.0,0.0,0,1,1
13764,155,29,4412.97,0.2318840579710145,14,152.17137931034483,14.695172413793104,0.0,0.0,0,5,1
13767,138,37,6560.98,0.4794520547945205,29,177.32378378378377,23.85837837837838,0.0,0.0,0,5,1
13769,88,21,3631.51,0.34375,20,172.92904761904762,28.990476190476198,0.0,0.0,0,5,0
13777,19,47,7276.48,0.2686567164179104,7,154.8187234042553,4.533617021276596,11.0,2231.37,1,5,0
13782,118,22,3487.06,0.2777777777777778,17,158.50272727272727,23.521818181818183,0.0,0.0,0,1,1
13784,24,4,317.68,0.8333333333333334,30,79.42,228.3,1.0,158.38,1,3,0
13786,284,2,587.16,0.2857142857142857,21,293.58,319.62,0.0,0.0,0,0,1
13787,245,5,403.93,0.2857142857142857,35,80.786,213.08,0.0,0.0,0,0,1
13798,82,67,10898.02,0.2845528455284553,37,162.65701492537315,16.810149253731343,0.0,0.0,0,6,0
13800,14,23,3498.0,0.3333333333333333,27,152.08695652173913,35.73391304347826,23.0,3498.0,1,5,0
13802,26,11,1375.25,0.3181818181818182,40,125.02272727272728,110.6909090909091,9.0,1103.27,1,1,0
13807,281,4,1317.08,0.4285714285714285,33,329.27,251.13,0.0,0.0,0,0,1
13815,71,31,8513.32,0.3018867924528302,33,274.6232258064516,32.40387096774194,0.0,0.0,0,5,0
13817,171,2,177.54,0.3333333333333333,14,88.77,213.08,0.0,0.0,0,1,1
13819,13,15,3274.75,0.2916666666666667,7,218.31666666666663,14.205333333333334,4.0,1201.35,1,1,0
13824,19,9,924.42,0.4545454545454545,42,102.71333333333332,142.05333333333334,9.0,924.42,1,1,0
13829,203,1,22.99,1.0,38,22.99,1156.72,0.0,0.0,0,3,1
13831,319,2,326.99,0.0,35,163.495,532.7,0.0,0.0,0,0,1
13837,63,5,1157.88,0.2222222222222222,5,231.576,30.440000000000005,0.0,0.0,0,1,0
13838,324,35,6817.65,0.3461538461538461,5,194.79,4.348571428571429,0.0,0.0,0,0,1
13842,13,18,7989.97,0.3636363636363636,5,443.8872222222223,8.455555555555556,6.0,1421.26,1,5,0
13846,213,8,1419.34,0.25,4,177.4175,15.22,0.0,0.0,0,0,1
13848,269,1,132.86,1.0,35,132.86,1065.4,0.0,0.0,0,3,1
13854,22,24,3201.75,0.3636363636363636,44,133.40625,55.80666666666667,4.0,490.57,1,5,0
13859,109,16,2571.34,0.25,45,160.70875,85.6125,0.0,0.0,0,1,1
13862,119,18,3640.37,0.3103448275862069,32,202.24277777777775,54.11555555555556,0.0,0.0,0,1,1
13869,35,40,12877.35,0.3380281690140845,6,321.93375000000003,4.566000000000001,0.0,0.0,0,6,0
13871,12,16,3478.2,0.3043478260869565,17,217.3875,32.3425,16.0,3478.2,1,1,0
13873,17,3,412.85,0.2857142857142857,24,137.61666666666667,243.52,3.0,412.85,1,1,0
13874,193,10,1060.02,0.2777777777777778,39,106.002,118.716,0.0,0.0,0,0,1
13880,284,5,1262.58,0.5,40,252.516,243.52000000000004,0.0,0.0,0,0,1
13881,28,7,2125.6,0.4615384615384615,22,303.65714285714284,95.66857142857144,7.0,2125.6,1,1,0
13883,109,1,41.0,1.0,36,41.0,1095.84,0.0,0.0,0,3,1
13890,59,8,1672.01,0.4166666666666667,31,209.00125,117.955,0.0,0.0,0,1,0
13894,19,6,827.45,0.3,16,137.90833333333333,81.17333333333333,6.0,827.45,1,1,0
13898,108,2,390.61,0.0833333333333333,23,195.305,350.06,0.0,0.0,0,1,1
13901,75,8,768.92,0.6363636363636364,10,96.115,38.05,0.0,0.0,0,3,0
13911,5,14,3267.71,0.32,30,233.40785714285715,65.22857142857143,14.0,3267.71,1,1,0
13922,171,3,379.49,0.1428571428571428,11,126.49666666666668,111.61333333333334,0.0,0.0,0,1,1
13929,88,2,2674.43,0.0,21,1337.215,319.62,0.0,0.0,0,1,0
13939,20,10,1504.39,0.3846153846153846,36,150.43900000000002,109.58400000000002,10.0,1504.39,1,1,0
13941,326,9,978.83,0.3333333333333333,38,108.75888888888888,128.52444444444444,0.0,0.0,0,0,1
13948,224,2,160.82,0.3333333333333333,9,80.41,136.98000000000002,0.0,0.0,0,0,1
13953,172,1,13.2,0.0,16,13.2,487.04,0.0,0.0,0,1,1
13958,337,4,496.97,0.4,22,124.2425,167.42000000000002,0.0,0.0,0,0,1
13959,236,7,1103.81,0.3125,38,157.68714285714285,165.24571428571429,0.0,0.0,0,0,1
13963,6,16,5162.34,0.4,40,322.64625,76.10000000000001,8.0,1571.16,1,5,0
13969,89,18,3384.06,0.3863636363636363,15,188.00333333333333,25.366666666666667,0.0,0.0,0,5,0
13982,112,30,4542.05,0.3269230769230769,13,151.40166666666667,13.190666666666669,0.0,0.0,0,5,1
13983,110,18,10911.9,0.36,30,606.2166666666667,50.73333333333333,0.0,0.0,0,5,1
13984,105,4,161.89,0.1111111111111111,34,40.4725,258.74,0.0,0.0,0,1,1
13993,127,3,558.91,0.3333333333333333,49,186.3033333333333,497.1866666666667,0.0,0.0,0,1,1
13999,90,20,3324.2,0.34375,48,166.20999999999998,73.05600000000001,0.0,0.0,0,5,0
14001,357,6,1165.54,0.3333333333333333,10,194.25666666666663,50.73333333333334,0.0,0.0,0,0,1
14006,30,4,741.22,0.5714285714285714,3,185.305,22.83,4.0,741.22,1,3,0
14016,188,16,1799.2,0.4358974358974359,41,112.45,78.0025,0.0,0.0,0,0,1
14030,266,17,4988.65,0.1851851851851851,5,293.45,8.952941176470588,0.0,0.0,0,0,1
14031,98,21,3669.74,0.392156862745098,17,174.7495238095238,24.64190476190476,0.0,0.0,0,5,1
14032,171,19,4487.82,0.46875,50,236.20105263157893,80.10526315789474,0.0,0.0,0,5,1
14037,249,16,1579.36,0.5384615384615384,24,98.71,45.66,0.0,0.0,0,3,1
14040,40,38,8674.09,0.4029850746268656,10,228.2655263157895,8.010526315789475,0.0,0.0,0,5,0
14044,15,45,7826.79,0.2,49,173.92866666666666,33.14577777777778,45.0,7826.79,1,5,0
14045,159,4,159.69,0.2,14,39.9225,106.54,0.0,0.0,0,1,1
14047,153,4,377.06,0.4666666666666667,10,94.265,76.10000000000001,0.0,0.0,0,3,1
14049,64,57,11934.21,0.3217391304347826,45,209.3721052631579,24.03157894736842,0.0,0.0,0,6,0
14051,41,24,4018.88,0.2439024390243902,6,167.45333333333335,7.61,0.0,0.0,0,5,0
14057,215,23,3578.95,0.3541666666666667,39,155.6065217391304,51.61565217391305,0.0,0.0,0,0,1
14060,65,25,4312.17,0.35,22,172.48680000000002,26.7872,0.0,0.0,0,5,0
14062,95,33,5630.7300000000005,0.4545454545454545,18,170.62818181818184,16.603636363636365,0.0,0.0,0,5,1
14068,82,10,2312.06,0.375,32,231.206,97.408,0.0,0.0,0,1,0
14078,357,3,2546.91,0.1538461538461538,7,848.9699999999999,71.02666666666667,0.0,0.0,0,0,1
14081,305,24,5992.1900000000005,0.3478260869565217,49,249.67458333333332,62.14833333333334,0.0,0.0,0,0,1
14082,251,19,2605.54,0.4482758620689655,31,137.13368421052633,49.665263157894735,0.0,0.0,0,0,1
14083,175,44,7854.43,0.2842105263157894,41,178.50977272727275,28.364545454545453,0.0,0.0,0,5,1
14085,14,73,13187.67,0.3742690058479532,5,180.65301369863013,2.0849315068493155,12.0,3188.63,1,6,0
14088,90,51,10282.49,0.3333333333333333,39,201.61745098039216,23.277647058823533,0.0,0.0,0,6,0
14090,103,1,19.2,0.0,32,19.2,974.08,0.0,0.0,0,1,1
14092,89,26,3207.76,0.3442622950819672,41,123.37538461538462,48.00153846153846,0.0,0.0,0,5,0
14099,119,34,6855.81,0.3728813559322034,32,201.6414705882353,28.649411764705885,0.0,0.0,0,5,1
14101,112,1,141.97,0.3333333333333333,25,141.97,761.0,0.0,0.0,0,1,1
14107,178,9,1217.46,0.2941176470588235,11,135.27333333333334,37.20444444444445,0.0,0.0,0,0,1
14113,27,7,678.72,0.8571428571428571,23,96.96,100.01714285714286,2.0,176.69,1,3,0
14114,127,5,1207.18,0.4545454545454545,18,241.436,109.58400000000002,0.0,0.0,0,1,1
14119,177,1,21.19,0.0,8,21.19,243.52,0.0,0.0,0,0,1
14127,20,13,2207.57,0.2,17,169.81307692307695,39.80615384615385,13.0,2207.57,1,1,0
14130,76,41,11266.03,0.3283582089552239,50,274.78121951219515,37.1219512195122,0.0,0.0,0,6,0
14133,14,11,2164.46,0.3529411764705882,32,196.7690909090909,88.55272727272728,1.0,107.41,1,1,0
14135,114,36,5877.75,0.3857142857142857,21,163.27083333333334,17.756666666666668,0.0,0.0,0,5,1
14142,351,21,3758.17,0.5454545454545454,21,178.9604761904762,30.44,0.0,0.0,0,0,1
14146,46,31,10798.44,0.2857142857142857,29,348.3367741935484,28.476129032258065,0.0,0.0,0,5,0
14150,212,6,788.1,0.25,48,131.35,243.52,0.0,0.0,0,0,1
14156,14,43,9147.48,0.3488372093023256,5,212.7320930232558,3.539534883720931,21.0,5872.49,1,5,0
14159,242,22,2672.1,0.2352941176470588,13,121.4590909090909,17.987272727272728,0.0,0.0,0,0,1
14161,312,13,2817.7,0.3461538461538461,41,216.74615384615385,96.00307692307692,0.0,0.0,0,0,1
14167,129,7,1430.35,0.1666666666666666,29,204.33571428571423,126.10857142857142,0.0,0.0,0,1,1
14175,88,7,1916.52,0.1428571428571428,37,273.7885714285714,160.89714285714285,0.0,0.0,0,1,0
14176,114,8,546.3399999999999,0.4285714285714285,13,68.29249999999999,49.465,0.0,0.0,0,1,1
14180,16,41,22612.36,0.3636363636363636,11,551.5209756097561,8.166829268292684,5.0,1246.39,1,6,0
14185,130,1,116.4,0.0,19,116.4,578.36,0.0,0.0,0,1,1
14188,19,8,1415.5,0.4166666666666667,50,176.9375,190.25,8.0,1415.5,1,1,0
14189,67,26,5510.63,0.3829787234042553,7,211.9473076923077,8.195384615384615,0.0,0.0,0,5,0
14194,5,20,4488.48,0.4333333333333333,19,224.424,28.918,20.0,4488.48,1,5,0
14201,207,3,345.96000000000004,0.25,12,115.32,121.76,0.0,0.0,0,0,1
14205,259,9,1599.44,0.2857142857142857,26,177.71555555555557,87.93777777777778,0.0,0.0,0,0,1
14206,224,1,304.0,0.0,24,304.0,730.5600000000001,0.0,0.0,0,0,1
14209,135,8,2399.31,0.375,29,299.91375,110.345,0.0,0.0,0,1,1
14210,167,17,3549.9700000000003,0.2702702702702703,18,208.8217647058824,32.23058823529412,0.0,0.0,0,1,1
14213,335,2,97.03,0.4,25,48.515,380.5,0.0,0.0,0,0,1
14215,41,30,3593.95,0.3076923076923077,29,119.79833333333332,29.42533333333333,0.0,0.0,0,5,0
14217,23,11,1019.89,0.3181818181818182,10,92.71727272727271,27.67272727272728,3.0,437.31,1,1,0
14220,193,9,1008.33,0.2727272727272727,19,112.03666666666668,64.26222222222222,0.0,0.0,0,0,1
14221,166,10,2332.47,0.2222222222222222,39,233.247,118.716,0.0,0.0,0,1,1
14224,83,22,4054.48,0.35,3,184.29454545454544,4.150909090909091,0.0,0.0,0,5,0
14229,42,12,1893.61,0.217391304347826,29,157.80083333333332,73.56333333333333,0.0,0.0,0,1,0
14233,21,12,2270.92,0.5333333333333333,2,189.2433333333333,5.073333333333333,8.0,1511.94,1,5,0
14236,335,3,275.33,0.3333333333333333,18,91.77666666666666,182.64,0.0,0.0,0,0,1
14237,357,6,918.37,0.5555555555555556,39,153.06166666666667,197.86,0.0,0.0,0,0,1
14238,111,5,1066.12,0.375,21,213.224,127.848,0.0,0.0,0,1,1
14239,50,3,529.43,0.2222222222222222,46,176.47666666666666,466.7466666666666,0.0,0.0,0,1,0
14242,109,5,992.74,0.125,26,198.548,158.288,0.0,0.0,0,1,1
14243,62,14,3925.79,0.425,46,280.4135714285714,100.01714285714286,0.0,0.0,0,5,0
14248,66,1,251.5,0.125,34,251.5,1034.96,0.0,0.0,0,1,0
14256,249,15,3152.43,0.28125,7,210.162,14.205333333333334,0.0,0.0,0,0,1
14257,74,18,4161.15,0.3076923076923077,38,231.175,64.26222222222222,0.0,0.0,0,5,0
14258,158,10,1319.39,0.2258064516129032,31,131.93900000000002,94.364,0.0,0.0,0,1,1
14264,336,1,30.01,0.5,16,30.01,487.04,0.0,0.0,0,0,1
14270,132,11,1903.85,0.3103448275862069,6,173.0772727272727,16.603636363636365,0.0,0.0,0,1,1
14282,286,8,1207.69,0.3846153846153846,37,150.96125,140.785,0.0,0.0,0,0,1
14290,50,12,3610.69,0.36,17,300.8908333333333,43.123333333333335,0.0,0.0,0,1,0
14292,109,3,599.2,1.0,22,199.73333333333332,223.2266666666667,0.0,0.0,0,3,1
14293,303,5,1009.27,0.3333333333333333,18,201.854,109.58400000000002,0.0,0.0,0,0,1
14295,136,2,234.18,0.0,7,117.09,106.54,0.0,0.0,0,1,1
14298,33,99,17077.33,0.3278008298755187,41,172.49828282828284,12.606464646464646,0.0,0.0,0,6,0
14299,51,20,3297.58,0.3529411764705882,18,164.879,27.396000000000004,0.0,0.0,0,5,0
14307,100,36,8646.57,0.4050632911392405,28,240.1825,23.67555555555556,0.0,0.0,0,5,1
14309,17,7,954.73,0.2272727272727272,49,136.39,213.08,4.0,779.04,1,1,0
14312,20,9,3387.92,0.391304347826087,27,376.43555555555554,91.32,6.0,1145.46,1,1,0
14320,92,17,3027.66,0.3823529411764705,29,178.09764705882353,51.92705882352941,0.0,0.0,0,5,1
14321,140,16,2456.36,0.3448275862068966,24,153.5225,45.66,0.0,0.0,0,1,1
14329,121,31,4995.47,0.25,22,161.1441935483871,21.602580645161293,0.0,0.0,0,5,1
14334,80,17,3513.94,0.3809523809523809,41,206.70235294117649,73.41411764705882,0.0,0.0,0,5,0
14341,59,12,1840.51,0.1666666666666666,3,153.37583333333333,7.61,0.0,0.0,0,1,0
14344,193,13,1828.23,0.3571428571428571,15,140.6330769230769,35.12307692307692,0.0,0.0,0,0,1
14355,263,8,1403.6,0.3636363636363636,7,175.45,26.635,0.0,0.0,0,0,1
14368,81,8,1614.82,0.5,4,201.8525,15.22,0.0,0.0,0,1,0
14373,195,1,172.46,0.25,40,172.46,1217.6,0.0,0.0,0,0,1
14388,267,10,1786.92,0.3478260869565217,6,178.692,18.264000000000003,0.0,0.0,0,0,1
14389,70,1,680.93,0.3333333333333333,38,680.93,1156.72,0.0,0.0,0,1,0
14390,346,21,3696.74,0.4285714285714285,37,176.03523809523807,53.63238095238095,0.0,0.0,0,0,1
14395,143,34,4136.1,0.365079365079365,4,121.65,3.581176470588236,0.0,0.0,0,5,1
14396,327,24,4818.53,0.2352941176470588,9,200.7720833333333,11.415,0.0,0.0,0,0,1
14401,41,12,1956.95,0.4,20,163.07916666666668,50.73333333333334,0.0,0.0,0,1,0
14404,117,23,3666.9,0.2608695652173913,32,159.4304347826087,42.35130434782609,0.0,0.0,0,1,1
14409,74,11,2441.26,0.3571428571428571,15,221.9327272727273,41.50909090909091,0.0,0.0,0,1,0
14410,1,6,1160.99,0.25,45,193.4983333333333,228.3,6.0,1160.99,1,1,0
14411,21,8,694.14,0.3571428571428571,17,86.7675,64.685,8.0,694.14,1,1,0
14413,237,5,2552.11,0.3043478260869565,34,510.422,206.992,0.0,0.0,0,0,1
14414,201,4,287.17,0.25,7,71.7925,53.27,0.0,0.0,0,0,1
14415,105,45,11308.71,0.376068376068376,47,251.30466666666663,31.79288888888889,0.0,0.0,0,6,1
14419,251,8,1630.83,0.3333333333333333,20,203.85375,76.10000000000001,0.0,0.0,0,0,1
14426,35,24,4009.42,0.3617021276595745,13,167.05916666666667,16.488333333333333,0.0,0.0,0,5,0
14428,105,8,1285.22,0.0833333333333333,23,160.6525,87.515,0.0,0.0,0,1,1
14437,265,2,198.5,0.4,3,99.25,45.66,0.0,0.0,0,0,1
14438,1,5,562.38,0.5555555555555556,41,112.476,249.608,5.0,562.38,1,1,0
14439,80,17,3026.91,0.28125,48,178.05352941176469,85.94823529411765,0.0,0.0,0,1,0
14440,56,15,5509.07,0.4516129032258064,10,367.2713333333333,20.293333333333337,0.0,0.0,0,5,0
14441,90,2,49.74,0.0,19,24.87,289.18,0.0,0.0,0,1,0
14442,29,20,4304.41,0.21875,44,215.2205,66.968,1.0,496.63,1,1,0
14443,18,16,2552.53,0.3571428571428571,41,159.533125,78.0025,11.0,1265.57,1,1,0
14448,244,8,793.72,0.2777777777777778,42,99.215,159.81,0.0,0.0,0,0,1
14449,341,28,7176.37,0.42,39,256.2989285714286,42.39857142857143,0.0,0.0,0,0,1
14450,87,3,969.7,0.1818181818181818,29,323.2333333333333,294.25333333333333,0.0,0.0,0,1,0
14457,21,1,1666.06,0.5,4,1666.06,121.76,1.0,1666.06,1,1,0
14460,20,2,444.55,0.5,38,222.275,578.36,2.0,444.55,1,1,0
14462,7,39,8637.48,0.3389830508474576,42,221.47384615384613,32.78153846153846,38.0,8571.539999999999,1,5,0
14466,11,11,2072.48,0.4117647058823529,18,188.40727272727275,49.8109090909091,5.0,980.0,1,1,0
14467,33,9,2779.12,0.3333333333333333,34,308.7911111111111,114.99555555555555,0.0,0.0,0,1,0
14472,146,28,6157.68,0.1571428571428571,10,219.9171428571429,10.871428571428572,0.0,0.0,0,5,1
14479,262,5,413.06,0.5,17,82.612,103.496,0.0,0.0,0,3,1
14487,294,11,1765.57,0.2142857142857142,41,160.50636363636363,113.4581818181818,0.0,0.0,0,0,1
14491,345,3,558.69,0.5,6,186.23,60.88,0.0,0.0,0,0,1
14496,28,3,817.95,0.4736842105263157,47,272.65000000000003,476.8933333333334,2.0,725.25,1,1,0
14497,13,19,2954.65,0.3448275862068966,42,155.5078947368421,67.28842105263158,19.0,2954.65,1,5,0
14498,232,6,768.5,0.5714285714285714,25,128.08333333333334,126.83333333333331,0.0,0.0,0,3,1
14501,81,4,1000.97,0.5,20,250.2425,152.20000000000002,0.0,0.0,0,1,0
14502,31,21,5094.02,0.4444444444444444,22,242.57238095238097,31.88952380952381,0.0,0.0,0,5,0
14505,150,94,11947.05,0.3770491803278688,8,127.09627659574468,2.5906382978723403,0.0,0.0,0,6,1
14506,308,30,6779.37,0.5,34,225.979,34.498666666666665,0.0,0.0,0,0,1
14514,129,10,1354.22,0.3846153846153846,29,135.422,88.276,0.0,0.0,0,1,1
14524,223,7,1048.96,0.3076923076923077,15,149.85142857142858,65.22857142857143,0.0,0.0,0,0,1
14525,112,18,2199.26,0.2592592592592592,48,122.18111111111112,81.17333333333335,0.0,0.0,0,1,1
14527,33,84,17352.69,0.3517587939698492,43,206.57964285714283,15.582380952380952,0.0,0.0,0,6,0
14532,40,11,1996.0,0.3478260869565217,44,181.45454545454547,121.76,0.0,0.0,0,1,0
14533,172,6,1360.11,0.4,30,226.685,152.20000000000002,0.0,0.0,0,1,1
14534,70,22,5306.9800000000005,0.2068965517241379,14,241.2263636363637,19.37090909090909,0.0,0.0,0,5,0
14540,13,10,1504.04,0.1818181818181818,12,150.404,36.528000000000006,10.0,1504.04,1,1,0
14541,48,42,13579.12,0.2666666666666666,24,323.312380952381,17.394285714285715,0.0,0.0,0,6,0
14543,73,10,2735.9500000000003,0.2727272727272727,11,273.595,33.484,0.0,0.0,0,1,0
14544,231,26,5223.82,0.4035087719298245,6,200.91615384615383,7.024615384615386,0.0,0.0,0,0,1
14548,66,2,325.99,0.0,48,162.995,730.5600000000001,0.0,0.0,0,1,0
14549,24,29,7334.58,0.3392857142857143,22,252.91655172413792,23.09241379310345,29.0,7334.58,1,5,0
14553,166,6,890.0,0.3478260869565217,25,148.33333333333334,126.83333333333331,0.0,0.0,0,1,1
14560,11,13,2168.04,0.3636363636363636,40,166.7723076923077,93.66153846153848,2.0,154.27,1,1,0
14565,230,17,2103.0,0.2962962962962963,39,123.70588235294116,69.8329411764706,0.0,0.0,0,0,1
14572,97,43,5732.9800000000005,0.293103448275862,43,133.3251162790698,30.44,0.0,0.0,0,5,1
14573,335,36,7775.25,0.3421052631578947,40,215.97916666666663,33.82222222222222,0.0,0.0,0,0,1
14576,336,1,66.33,1.0,26,66.33,791.44,0.0,0.0,0,3,1
14577,242,19,2729.72,0.3421052631578947,36,143.66947368421052,57.67578947368422,0.0,0.0,0,0,1
14587,25,57,10897.95,0.2966101694915254,30,191.1921052631579,16.021052631578947,19.0,4529.94,1,6,0
14589,333,1,293.54999999999995,0.6666666666666666,48,293.54999999999995,1461.12,0.0,0.0,0,3,1
14594,355,25,4895.42,0.3870967741935484,5,195.8168,6.088000000000001,0.0,0.0,0,0,1
14595,39,5,796.99,0.6,33,159.398,200.904,0.0,0.0,0,3,0
14600,1,2,751.1700000000001,0.0,7,375.585,106.54,2.0,751.1700000000001,1,1,0
14606,1,289,64045.5,0.3808695652173913,33,221.6107266435986,3.4758477508650523,49.0,19338.56,1,4,0
14608,235,1,11.59,0.0,48,11.59,1461.12,0.0,0.0,0,0,1
14616,62,1,125.0,0.0,33,125.0,1004.52,0.0,0.0,0,1,0
14618,158,3,582.1,0.1666666666666666,13,194.03333333333333,131.90666666666667,0.0,0.0,0,1,1
14621,199,11,3415.41,0.3125,41,310.4918181818182,113.4581818181818,0.0,0.0,0,0,1
14625,227,12,2840.97,0.3611111111111111,14,236.7475,35.513333333333335,0.0,0.0,0,0,1
14627,27,4,654.89,0.4,46,163.7225,350.06,4.0,654.89,1,1,0
14639,195,22,3230.28,0.1428571428571428,46,146.8309090909091,63.64727272727273,0.0,0.0,0,0,1
14643,173,10,1269.27,0.0555555555555555,4,126.927,12.176,0.0,0.0,0,1,1
14646,91,114,23080.08,0.3448275862068966,45,202.4568421052632,12.01578947368421,0.0,0.0,0,7,1
14653,162,17,2534.9700000000003,0.3448275862068966,2,149.11588235294118,3.581176470588236,0.0,0.0,0,1,1
